#Time : 20:27:05 07-16-2026
#File : ../data/cluster_3_MM.csv
#Number_of_genes : 16644
#Program : Standard
#MAX_RUNS : 40000
#Interrupt_runs : 1000
#Num_Patterns : 3
#Distribution : 
#Total_error : 147.386
#Total_running_time : 0d0h31m17.622s
#"patternThreeLT",0.460237 0.267471 0.461853 0.462834
#"", 0.31558 0.521643 0.314784 0.314507
#"", 0.37787 0.376646 0.376509 0.375664
row-163,0.466189,0.417695,0.489559,0.00365464
row-164,0.458605,0.430494,0.477608,0.00110077
row-165,0.150322,0.796335,0.502801,0.0250861
row-166,0.501626,0.470643,0.390616,0.00162376
row-167,0.691515,0.315518,0.207695,0.0387787
row-168,0.630226,0.365723,0.302333,0.0180152
row-169,0.479592,0.450467,0.438413,0.000242679
row-170,0.513233,0.376476,0.458661,0.00774893
row-171,0.111313,0.966219,0.445601,0.00431175
row-172,0.460987,0.432591,0.47637,0.000374976
row-173,0.4967,0.466555,0.404108,0.000236389
row-174,0.440412,0.412248,0.518994,0.00133948
row-175,0.0616769,0.989733,0.527246,0.0170372
row-176,0.491472,0.462079,0.414213,0.00154373
row-177,0.481203,0.408328,0.4703,0.00453846
row-178,0.544566,0.424531,0.392466,0.00830883
row-179,0.52424,0.491305,0.348891,0.000759652
row-180,0.529345,0.434557,0.396397,0.00407562
row-181,0.458647,0.430845,0.480463,0.00433544
row-182,0.540431,0.380809,0.415702,0.00587188
row-183,0.57942,0.306145,0.481013,0.017984
row-184,0.442109,0.409408,0.52016,0.00162701
row-185,0.48006,0.450835,0.437764,0.000901205
row-186,0.487725,0.376371,0.489956,0.00677454
row-187,0.182117,0.856773,0.463908,0.0128924
row-188,0.665667,0.232934,0.404541,0.00627992
row-189,0.551618,0.47428,0.318396,0.00587218
row-190,0.513731,0.482703,0.369506,7.72511e-05
row-191,0.463955,0.426598,0.477058,0.00187287
row-192,0.541549,0.180776,0.584797,0.0130428
row-193,0.474525,0.434465,0.456017,0.00118111
row-194,0.280113,0.684699,0.481009,0.00940687
row-195,0.472089,0.431716,0.462878,0.00124506
row-196,0.475895,0.440614,0.4509,0.000805996
row-197,0.515757,0.354782,0.485935,0.0147434
row-198,0.520355,0.325325,0.486682,0.01047
row-199,0.590882,0.411999,0.311459,0.0105301
row-200,0.48595,0.406941,0.466671,0.00330773
row-201,0.463564,0.43531,0.470873,0.000343944
row-202,0.176485,0.930815,0.395444,0.00843749
row-203,0.572987,0.344952,0.356496,0.0270976
row-204,0.48973,0.412331,0.477085,0.00779405
row-205,0.553139,0.385108,0.403512,0.00306056
